meannh,cum.prob
11192.5505000392,0.84
11217.5979153069,0.841
11259.2439131382,0.842
11263.7203088325,0.843
11296.0138363703,0.844
11345.8367932453,0.845
11373.3367910696,0.846
11375.9528309319,0.847
11423.6724543179,0.848
11455.0689033603,0.849
11472.0989056774,0.85
11516.7058241597,0.851
11548.4473286913,0.852
11558.4779067191,0.853
11616.7423612746,0.854
11631.5782425435,0.855
11677.9188365049,0.856
11706.8068310373,0.857
11727.5141116652,0.858
11774.2851714346,0.859
11783.6868119283,0.86
11833.9311955428,0.861
11866.1810178921,0.862
11888.2373776796,0.863
11922.0590393923,0.864
11961.3885466672,0.865
11998.8759415784,0.866
12011.8353230131,0.867
12057.9462992098,0.868
12106.3429771321,0.869
12134.3741857537,0.87
12181.9376544366,0.871
12198.839286186,0.872
12250.219963644,0.873
12262.8230761851,0.874
12322.5041458022,0.875
12349.4555058504,0.876
12379.1145749994,0.877
12434.0806157844,0.878
12476.8264494917,0.879
12508.5675282381,0.88
12560.6387693236,0.881
12573.0219103088,0.882
12640.002127902,0.883
12680.2597717762,0.884
12723.8797197664,0.885
12746.5528446005,0.886
12775.6650697418,0.887
12820.759278802,0.888
12867.7582525566,0.889
12931.5249597168,0.89
12944.5235403272,0.891
13006.2004677871,0.892
13074.8886646219,0.893
13091.9757028312,0.894
13124.1442810938,0.895
13187.7541805596,0.896
13258.7086161296,0.897
13272.249888527,0.898
13325.0454427147,0.899
13375.0925715853,0.9
13419.2156643359,0.901
13473.3539080072,0.902
13553.8433669469,0.903
13577.1012834655,0.904
13639.2500549577,0.905
13669.8191814706,0.906
13726.3567717885,0.907
13794.29546386,0.908
13872.1009047551,0.909
13908.9668292203,0.91
13963.1755139032,0.911
13997.7377375519,0.912
14072.4801525388,0.913
14149.2686988316,0.914
14187.6795731637,0.915
14265.2102962172,0.916
14294.6180241987,0.917
14401.8481360961,0.918
14445.6537721932,0.919
14509.8705892939,0.92
14577.432721106,0.921
14620.1897984105,0.922
14715.0429133265,0.923
14746.4917657731,0.924
14865.0657041169,0.925
14887.0613577738,0.926
14985.8955370767,0.927
15040.7637305316,0.928
15129.5687131068,0.929
15223.2256524578,0.93
15293.5394372779,0.931
15372.0109877399,0.932
15394.3250385214,0.933
15498.0865243234,0.934
15577.8075202422,0.935
15700.0019376515,0.936
15758.882656772,0.937
15877.6232927418,0.938
15919.2226884196,0.939
15986.2422634487,0.94
16147.8858483567,0.941
16191.5867406586,0.942
16319.6281900462,0.943
16365.7257985061,0.944
16491.8501487723,0.945
16601.3259619321,0.946
16682.759175537,0.947
16805.0316615298,0.948
16942.7534753468,0.949
16983.5930949055,0.95
17131.5311515514,0.951
17295.119586877,0.952
17369.3343669931,0.953
17545.0388800293,0.954
17675.7906343349,0.955
17731.4157969647,0.956
17953.377581419,0.957
17999.8994372645,0.958
18179.5781012944,0.959
18265.307296588,0.96
18433.7245703961,0.961
18698.2627848069,0.962
18852.5568732874,0.963
18927.9219506379,0.964
19156.4101850887,0.965
19326.7140046211,0.966
19574.5556786488,0.967
19601.8667779595,0.968
19982.8739583804,0.969
20029.3329895954,0.97
20352.9460948641,0.971
20580.6214781697,0.972
20788.6900639526,0.973
21107.1255606386,0.974
21407.1095304345,0.975
21516.9038094372,0.976
21751.7287955641,0.977
22112.0397229987,0.978
22580.5936915981,0.979
22868.1603561015,0.98
23234.4868065791,0.981
23516.2150873368,0.982
23882.8983456909,0.983
24251.5637111498,0.984
24886.4233363763,0.985
25194.6539273212,0.986
25789.6461074209,0.987
26612.4369064225,0.988
27229.6356540557,0.989
28373.6874636627,0.99
28649.5552197744,0.991
29863.4573744514,0.992
30901.912983493,0.993
32085.0639556423,0.994
34751.7161090246,0.995
35310.0032635313,0.996
38050.0803881592,0.997
45074.0167977242,0.998
55996.2170936608,0.999
104068.333900056,1
