meannh,cum.prob
4301.41714871719,0.462
4309.32918391029,0.463
4310.82588414731,0.464
4317.86096894904,0.465
4321.78760608527,0.466
4327.51003458842,0.467
4331.40817721228,0.468
4335.23279139668,0.469
4339.88286980495,0.47
4344.4074506686,0.471
4350.60347610683,0.472
4353.93788755042,0.473
4357.67492746084,0.474
4364.20528475579,0.475
4367.42668373929,0.476
4374.34051209056,0.477
4375.13091194574,0.478
4380.65510812443,0.479
4387.52736336532,0.48
4393.32753755567,0.481
4396.86375018799,0.482
4401.48893240281,0.483
4407.49910900836,0.484
4408.92823859977,0.485
4416.56854124777,0.486
4421.18391708575,0.487
4424.62210829883,0.488
4430.06745216629,0.489
4435.0931374971,0.49
4438.38524089849,0.491
4444.97261037329,0.492
4447.3383181504,0.493
4454.7687511406,0.494
4457.1854549328,0.495
4463.42587631168,0.496
4468.80453016027,0.497
4471.44438657924,0.498
4475.48177412511,0.499
4481.20742327703,0.5
4487.59480451774,0.501
4491.58256274823,0.502
4494.92003266398,0.503
4501.44367305032,0.504
4504.28300024555,0.505
4512.43147682411,0.506
4517.7150468362,0.507
4521.40446658238,0.508
4523.38139213504,0.509
4530.21950394747,0.51
4536.12996832419,0.511
4542.3341568993,0.512
4546.77502889631,0.513
4551.97886490513,0.514
4555.15789153286,0.515
4558.41670703195,0.516
4565.60641791486,0.517
4567.91155405691,0.518
4572.1944926486,0.519
4580.96804435148,0.52
4585.70180191899,0.521
4587.58450565176,0.522
4593.83279644127,0.523
4597.45560529726,0.524
4604.55663425447,0.525
4608.21885935715,0.526
4611.96722848225,0.527
4620.86881335924,0.528
4623.76990410426,0.529
4630.25115954128,0.53
4633.46325472435,0.531
4640.03849481682,0.532
4646.88636750603,0.533
4652.24176158979,0.534
4653.7974200492,0.535
4660.77493807666,0.536
4664.84901088703,0.537
4670.80558862791,0.538
4677.44984747008,0.539
4681.87343625903,0.54
4683.81497102761,0.541
4689.4708735857,0.542
4696.21414986592,0.543
4702.09217967584,0.544
4707.79765143976,0.545
4710.20661788597,0.546
4716.3259326249,0.547
4721.22334192058,0.548
4725.42326679985,0.549
4733.77723788111,0.55
4736.85211225141,0.551
4742.64593244348,0.552
4750.58595942225,0.553
4754.51631941243,0.554
4756.11473641788,0.555
4766.34869992255,0.556
4771.41189388298,0.557
4773.83575779703,0.558
4779.43771128133,0.559
4786.26876183283,0.56
4790.52876772317,0.561
4795.00036133236,0.562
4801.02250984285,0.563
4807.58263478235,0.564
4810.48685189715,0.565
4815.12711769133,0.566
4822.40371762469,0.567
4827.05000242318,0.568
4834.10698418468,0.569
4841.06395300564,0.57
4844.03267477667,0.571
4850.45414645225,0.572
4857.18772740478,0.573
4862.03434036162,0.574
4863.7153181691,0.575
4873.83624813468,0.576
4876.17346162443,0.577
4880.85144325494,0.578
4889.81857009539,0.579
4894.06841047465,0.58
4897.81580530008,0.581
4904.20870878708,0.582
4907.66040433033,0.583
4917.19454826195,0.584
4923.31747753217,0.585
4927.04320859822,0.586
4934.08753785292,0.587
4938.3855642708,0.588
4943.67858886194,0.589
4946.52430934686,0.59
4957.06764758569,0.591
4957.9489149369,0.592
4964.12901781025,0.593
4972.14924095879,0.594
4975.112985256,0.595
