a,Rstar,R0,psi,pi,mean_nz,meannh
1.55436876003295e-05,1.29510091761643,0.0682776720387129,72.7754220239866,3.80125617454067e-06,2924.89699441275,3088.4455006744
2.2551657802267e-05,1.55848097655055,0.0018006578373682,50.4448282295605,8.09577169799953e-06,4232.70760692303,4469.38363615653
1.33724021026064e-05,1.44304688251991,0.0391882352378915,19.4803250137812,4.27301324361362e-06,11140.1523493438,11763.0649783159
1.44350671973415e-05,1.78126268701304,0.115785818017127,85.7913036278252,7.16016365553196e-06,2478.53186556615,2617.12142448382
1.93247461881358e-05,1.23680763940282,0.0235778068012052,34.024977446012,3.78931815660302e-06,6306.05847730845,6658.66796965385
1.7021957533638e-05,1.71405461569447,0.0862123905978466,32.7990138071553,7.76001578884117e-06,6545.4531293281,6911.44861024665
2.02088377669137e-05,1.58889003328758,0.0602711404585628,19.8259867584151,7.97020652258382e-06,10940.8114543472,11552.5777401573
2.22518861465184e-05,1.27023233233173,0.00294445746400183,58.7479983286304,4.74779463771463e-06,3629.30899910365,3832.24539881251
2.06058179111565e-05,1.48229432277166,0.0588011648471121,50.7905315576733,7.12322200390022e-06,4203.60952787752,4438.65850926213
1.76546241487311e-05,1.20607799651985,0.0618270539277139,43.6843923643796,3.21531506947215e-06,4895.38527470211,5169.11558068631
1.76957138151303e-05,1.2944445603,0.0363242729723103,64.110056374238,4.17685311910009e-06,3323.36045736352,3509.18944197704
2.21555280277524e-05,1.18670534248532,0.0833451360888504,57.8917447191909,3.80258962127474e-06,3683.45903463315,3889.42328709778
1.49757574580032e-05,1.48915789220879,0.00816310943931856,60.2318211071106,4.95964146845195e-06,3539.14757387424,3737.04250838045
1.24045636568349e-05,1.50575444066605,0.184008354835209,36.8406184100879,5.10592263463949e-06,5817.40604637635,6142.69205508703
1.60145202099485e-05,1.38014317446714,0.103478081761853,79.0195565741673,4.92003362589403e-06,2692.29296281004,2842.83518475066
1.43584640680868e-05,1.14260764926917,0.0521055665468548,78.3587899732733,1.89054527941432e-06,2715.14235432828,2866.96222257882
1.52965963492747e-05,1.10981996031426,0.0471982257523818,74.9063871596553,1.5885979358401e-06,2841.12671392467,2999.99112215857
1.72748605798055e-05,1.19059873087083,0.0586198243106175,42.2725944555242,2.93762288500094e-06,5060.85127105469,5343.83377176309
1.81988243479757e-05,1.34677030505097,0.237356842144201,80.360535775692,6.14411208250283e-06,2647.08409981486,2795.09842349898
1.3954421385658e-05,1.33389007056764,0.00396081367657149,54.5195331447234,3.50681441637865e-06,3913.41459050526,4132.23703515283
2.1612683684078e-05,1.62393435695272,0.0411867821398257,26.9397325582866,8.66034442811425e-06,7996.29864327986,8443.41958505275
1.74110520189302e-05,1.39858117309002,0.0535666942229921,26.6032082977149,5.24271178271153e-06,8099.41250911361,8552.29916460708
2.02382840925381e-05,1.28728748996179,0.0127439077982651,125.882301052651,4.57484204676087e-06,1686.01079318895,1780.28575305722
1.37507207625322e-05,1.73261676109942,0.0225723331047174,31.3737263154415,5.94852107748532e-06,6847.67606026312,7230.57063506663
1.92933691622391e-05,1.19421165291179,0.0214910152829351,37.710351020007,3.2064807930793e-06,5681.41689941847,5999.09894057226
2.12290545858638e-05,1.20812367499997,0.125075952972669,48.4895364911835,4.17983938962992e-06,4405.17781626541,4651.49768771505
1.56637035299269e-05,1.16227513567211,0.0950528959455132,47.0905356148675,2.41661054691208e-06,4537.46463816018,4791.18145800162
2.39345504522799e-05,1.0956605095776,0.0138060965699677,93.558537827185,2.11889330693561e-06,2271.65428832023,2398.67608303894
1.24561265083607e-05,1.55456684908349,0.028536570324938,36.7178065327106,4.57399230888017e-06,5837.13493733721,6163.524106485
2.01921768415058e-05,1.72400315134422,0.0366211580911518,119.189791415533,8.80195594306317e-06,1781.08024509706,1880.67110733058
2.32464468718898e-05,1.82540470250725,0.0250770735782777,26.3767537836002,1.07816094656302e-05,8170.31024347741,8627.16121585955
1.70546098647695e-05,1.62190626274447,0.0153127321392236,33.9097654563717,6.64102445685626e-06,6327.80786255455,6681.63349327197
1.46868623845205e-05,1.55702840138729,0.0174640509923688,61.7818863609717,5.34754992983638e-06,3449.62428036161,3642.51343143079
1.45704564177822e-05,1.19871231921033,0.0130554445834761,79.5352762008146,2.44728077950565e-06,2674.72478875285,2824.28466887758
2.29071002856391e-05,1.46437699330937,0.193546862009864,70.5025565675675,9.00731818496299e-06,3019.86666715659,3188.7254965329
1.30281029615561e-05,1.49516313874922,0.0191593599024236,44.5519965183996,4.39882464925347e-06,4798.96228952089,5067.30100898911
2.12098249385599e-05,1.43407986089859,0.0344422108599216,51.1481288392298,6.64883368846269e-06,4173.92832580813,4407.31765344365
1.663329442266e-05,1.2826657308706,0.0430760555282853,40.1074670527571,3.83047733803324e-06,5337.52950440507,5635.98274198591
